1.120000034570693970e-01,9.634233117103576660e-01,9.240000247955322266e-01
1.080000028014183044e-01,1.039505481719970703e+00,8.479999899864196777e-01
1.080000028014183044e-01,9.671216011047363281e-01,9.240000247955322266e-01
1.080000028014183044e-01,9.542123675346374512e-01,9.359999895095825195e-01
1.120000034570693970e-01,9.784772992134094238e-01,9.139999747276306152e-01
